,angle,rotor_velocity,rms_current,voltage,phase_current,stator_temperature,servo_temperature,velocity_error,velocity_setpoint,velocity_output,velocity_feedback,position_error,position_setpoint,position_output,position_feedback
0,-136.14925,-9.674317,0.0013256269,47.6441,0.14627013,33.614223,41.046066,6.5445995,-4.1745014,-0.15641527,-10.719101,-0.08343506,-136.23268,-0.15641527,-136.14925
0,-198.30157,9.604882,0.003204102,47.598824,0.1489796,33.621628,41.049595,0.45000267,9.047462,0.3442945,8.59746,0.08720398,-198.21437,0.3442945,-198.30157
0,-130.50533,1062.4966,0.09915558,47.629005,0.53878474,33.62395,40.845173,-17.13269,1044.3085,0.055420727,1061.4412,0.046783447,-130.45854,0.055420727,-130.50533
0,-174.54259,-1757.2297,0.17295425,47.53846,-0.6430161,33.623,40.951664,-1.473999,-1736.777,-0.6152775,-1735.303,-0.092803955,-174.63538,-0.6152775,-174.54259
0,-136.42041,2301.6008,0.20212188,47.34227,0.6156674,33.61805,40.90309,12.778809,2289.5203,0.83952534,2276.7415,0.12348938,-136.29694,0.83952534,-136.42041
0,-133.07632,-2038.3958,0.19846445,47.22154,-0.81705487,33.621098,40.94361,24.55371,-2060.4885,-0.121627934,-2085.0422,-0.044677734,-133.12923,-0.121627934,-133.08456
0,-163.59784,1272.4677,0.08385019,47.43282,0.54165506,33.629364,40.863293,-13.954224,1301.023,0.17904043,1314.9772,0.057144165,-163.53633,0.17904043,-163.59346
0,-113.95224,-105.380974,0.004522904,47.613914,-0.20081839,33.62531,41.110523,-3.4955826,-105.78922,-0.4613794,-102.29364,0.012359619,-113.94057,-0.4613794,-113.95293
0,-216.39963,0.1768581,0.0016726523,47.35736,0.18523772,33.631115,40.90713,-0.0054029822,0.29112998,0.1560977,0.29653296,0.0058135986,-216.39381,0.14687105,-216.39963
0,-120.1599,-0.82587254,0.0006111309,47.73465,-0.09327571,33.63321,40.993534,-0.19601893,-0.76760393,-0.29153222,-0.571585,-0.015350342,-120.17525,-0.29153222,-120.1599
0,-204.07266,0.851926,0.0061307005,47.749744,0.3708986,33.638367,40.93774,-0.97774523,0.8121914,0.118525654,1.7899367,0.01625061,-204.05641,0.15124497,-204.07266
0,-110.90622,-1.9198291,0.0007470288,47.73465,-0.08923207,33.64589,40.839043,-2.018819,-3.7020717,-0.36114752,-1.6832526,-0.074043274,-110.98026,-0.36114752,-110.90622
0,-186.80177,-0.40854132,0.005220977,47.35736,0.2972011,33.65146,40.957497,2.5702655,-0.12934443,0.08040536,-2.69961,0.09706116,-186.7054,0.08040536,-186.80246
0,-112.07027,1249.3651,0.09279654,47.43282,0.45075262,33.65741,40.95378,-5.305298,1227.1155,0.25182143,1232.4208,0.060150146,-112.00695,0.25182143,-112.06709
0,-111.95311,-1222.694,0.09189462,47.25172,-0.6201722,33.66093,40.91045,-17.367554,-1243.4427,-1.3336967,-1226.0752,-0.048484802,-112.00159,-1.3336967,-111.95311
0,-163.98553,-0.1280139,0.00032646084,47.73465,-0.0714827,33.664337,40.86507,0.77652127,-0.03759336,0.09369051,-0.81411463,-0.0007324219,-163.98627,0.09369051,-163.98553
0,-102.24039,-0.29702255,0.0011456865,47.598824,-0.13784547,33.660187,40.888885,-2.601899,-0.2491653,-0.31223243,2.3527336,-0.004295349,-102.24537,-0.31223243,-102.24107
0,-151.59259,-1.4297411,0.001410229,47.674282,-0.025373897,33.653187,40.88624,0.5449574,-1.9966109,0.06291218,-2.5415683,-0.006164551,-151.59944,0.06291218,-151.59328
0,-200.30042,24.15047,0.0037434862,47.704464,0.0069923685,33.64812,40.965763,9.201891,32.896027,0.28994456,23.694136,0.08682251,-200.2136,0.28994456,-200.30042
0,-144.47064,504.33902,0.047511537,47.674282,0.44332057,33.64595,40.939823,-13.135956,486.0244,0.07907443,499.16037,-0.004714966,-144.47398,0.07907443,-144.46927
0,-186.01944,-1206.272,0.13071443,47.508274,-0.658515,33.632797,40.96141,-9.231323,-1189.63,-0.8889419,-1180.3987,-0.07206726,-186.0915,-0.8889419,-186.01944
0,-152.39803,1918.9094,0.15547296,47.37245,0.58979344,33.633003,40.890247,11.005127,1913.547,0.8562003,1902.5419,0.08149719,-152.31654,0.8562003,-152.39803
0,-146.34149,-1608.6115,0.103293344,47.22154,-0.54304755,33.63343,40.930855,10.960571,-1631.6096,-0.11434805,-1642.5702,-0.03868103,-146.38016,-0.11434805,-146.34149
0,-178.47864,1006.13745,0.064831875,47.463,0.51940334,33.62788,40.97161,10.404602,1030.2523,0.8858365,1019.8477,0.06236267,-178.41628,0.8858365,-178.47864
0,-130.45352,-0.29619834,0.00018570625,47.749744,0.049566578,33.625725,41.014027,-0.40199363,-0.037156228,-0.29789627,0.3648374,-0.00074768066,-130.45427,-0.29789627,-130.45352
0,-172.75044,-0.12097765,0.000558017,47.674282,0.09675767,33.61199,40.93644,-0.2954737,-0.14250506,0.07200965,0.8547968,-0.0028381348,-172.75328,0.07200965,-172.75044
0,-145.55734,-0.43178964,0.003680128,47.749744,-0.28429163,33.614063,40.931362,1.4121515,-0.0721268,-0.0035577118,-1.4842782,-0.0014343262,-145.55878,-0.0035577118,-145.55734
0,-203.9935,0.39127553,0.0043997555,47.6441,0.31429753,33.606136,40.899998,0.9867149,-0.19058959,0.28134456,-1.1773045,-0.004486084,-203.99799,0.28134456,-203.9935
0,-136.28795,-0.76946336,0.0057978695,47.417725,-0.36867636,33.604248,40.928276,1.6270609,-0.400413,-0.061177596,-2.027474,-0.008010864,-136.29596,-0.061177596,-136.28795
0,-194.46112,0.331975,0.0031738433,47.44791,0.23813201,33.617924,40.882294,-1.0418744,0.40391004,0.112081245,1.4457844,0.008071899,-194.45305,0.112081245,-194.46112
0,-128.86156,-1.3104126,0.003025798,47.704464,-0.23242517,33.615116,41.024265,-2.5513535,-0.8392936,-0.45720983,1.7120599,-0.01676941,-128.87833,-0.45720983,-128.86156
0,-183.39377,0.0872529,0.0032160513,47.71956,0.2627211,33.615437,41.02703,0.3934619,0.42838946,0.32280904,0.034927547,0.008560181,-183.38521,0.32280904,-183.39377
0,-123.03163,-1.0551459,0.000543077,47.704464,-0.0952232,33.611958,41.101223,1.3747653,-1.2869169,-0.109362766,-2.6616821,-0.025733948,-123.057365,-0.109362766,-123.03163
0,-171.26878,0.56075984,0.0021745483,47.71956,0.19062234,33.6136,41.025085,0.0632593,0.88825244,0.1555056,0.82499313,0.018432617,-171.25035,0.1555056,-171.26878
0,-136.20686,-1.2552298,0.01043759,47.71956,-0.5264582,33.60363,41.017925,1.5757971,-1.2917254,-0.1270967,-2.294018,-0.02583313,-136.2327,-0.1270967,-136.20686
0,-209.20197,1.8511515,0.0017687825,47.71956,0.18441273,33.608513,41.00817,2.429233,1.5229682,0.48700863,-0.9062649,0.030441284,-209.17152,0.48700863,-209.20197
0,-126.06192,-7.447018,0.0010672067,47.478092,-0.056077216,33.62066,41.07113,6.1497664,-4.6378293,-0.020982563,-10.787596,-0.09037018,-126.15229,-0.020982563,-126.06192
0,-198.29678,-18.952652,0.0034042269,47.629005,0.08512401,33.618546,41.074493,-1.8880539,-20.69806,-0.19652782,-18.810005,0.106155396,-198.19063,-0.19652782,-198.29678
0,-120.024185,402.4272,0.03874899,47.613914,0.4221374,33.623516,40.902214,5.0503845,388.30563,0.74263084,383.25525,-0.031349182,-120.05416,0.74263084,-120.02281
0,-158.5754,-2853.1538,0.34440613,47.37245,-0.9392586,33.622704,40.977314,-0.37036133,-2852.6821,-0.4372397,-2852.3118,-0.120025635,-158.6954,-0.4372397,-158.5754
0,-179.75024,1222.3623,0.08978019,47.44791,0.5976539,33.619267,41.030304,27.427002,1252.0885,1.5001223,1224.6615,0.06436157,-179.68588,1.5001223,-179.75024
0,-113.759735,-0.10317623,0.00084599317,47.71956,-0.13849328,33.62249,41.099747,-0.5260269,-0.014862491,-0.3229947,0.5111644,-0.0009841919,-113.76072,-0.32097924,-113.759735
0,-168.79918,-0.059125125,0.0077787437,47.296993,0.42917362,33.62768,40.87298,1.3180021,0.13113962,0.30244496,-1.1868625,0.002609253,-168.79657,0.30244496,-168.79918
0,-120.16608,-0.49082327,0.0006153135,47.71956,-0.094482355,33.63433,40.98641,1.1896825,-0.4589887,-0.022044688,-2.7837806,-0.009170532,-120.17525,-0.022044688,-120.16608
0,-216.43346,2.6299398,0.0013035816,47.749744,0.15335733,33.629406,41.007442,-3.2492237,1.981957,0.103140704,5.2311807,0.039642334,-216.39381,0.09035323,-216.43346
0,-110.85785,20.453253,0.0037880994,47.629005,-0.046603184,33.625748,40.976246,0.10646248,16.212254,-0.09928347,16.105791,-0.12709045,-110.98494,-0.09928347,-110.85785
0,-190.55379,-2075.1008,0.20324017,47.417725,-0.6688587,33.634678,41.030254,11.460449,-2052.0896,-0.23333994,-2063.55,-0.059432983,-190.62007,-0.23333994,-190.56065
0,-177.48618,2900.093,0.2874173,47.1159,0.8280973,33.646797,40.976418,2.7729492,2922.1306,0.65820634,2919.3577,0.08963013,-177.39656,1.2016733,-177.47519
0,-105.67966,-79.80707,0.0040489547,47.71956,-0.2143244,33.660755,40.91459,10.633179,-70.29542,-0.15580553,-80.9286,0.013793945,-105.66586,-0.15580553,-105.67966
